age,income,education,work,car,default
30,80,1,0,1,0
29,30,1,0,0,0
48,65,0,0,1,0
37,20,0,0,0,0
26,50,0,0,0,0
28,35,1,0,0,0
55,25,1,1,0,0
39,45,0,1,0,0
51,20,0,0,0,1
45,10,0,0,0,0
41,100,1,0,0,0
44,50,1,0,1,0
39,30,0,0,0,0
46,22,0,0,1,0
52,30,0,0,0,0
54,35,0,0,0,0
58,70,1,0,1,0
37,35,1,0,0,0
37,10,0,1,0,0
51,50,1,0,1,0
27,35,0,0,1,0
48,20,0,0,0,1
50,50,0,0,1,0
51,250,1,0,1,0
29,50,1,0,0,0
27,47,1,0,0,0
33,13,0,0,0,0
29,60,0,0,1,0
58,7,0,0,0,1
44,70,0,0,1,0
55,16,0,0,0,0
60,20,0,0,0,0
30,50,0,0,0,0
42,15,0,0,1,0
48,100,1,0,1,0
30,35,1,0,0,0
46,31,1,0,0,0
28,60,0,0,0,0
51,30,1,0,0,0
27,25,0,0,1,0
37,14,1,0,1,0
53,300,1,0,1,0
40,50,0,1,0,0
59,12,0,0,0,0
63,13,0,0,0,0
27,25,0,0,0,0
50,35,1,1,1,0
23,15,0,0,0,0
55,18,1,0,0,0
43,25,1,1,1,0
33,30,1,0,0,0
46,30,1,0,0,0
24,10,0,0,0,0
29,20,0,0,0,0
43,18,1,1,0,0
37,45,1,0,1,0
54,15,0,0,0,0
47,40,0,0,1,0
33,25,1,0,0,0
54,7,0,0,0,1
57,50,1,0,0,0
44,12,0,0,0,0
22,14,0,0,0,1
41,150,1,0,0,0
59,18,0,0,1,0
25,27,1,0,0,0
32,15,0,1,0,0
29,64,1,1,1,0
29,30,0,0,0,0
51,32,0,0,0,0
37,100,1,0,1,0
29,60,1,0,0,0
67,16,0,0,0,0
40,20,0,0,0,0
40,30,0,0,0,0
27,35,1,1,0,0
21,25,0,0,1,0
67,15,0,0,1,0
31,15,1,1,0,0
28,28,0,0,0,0
56,30,1,0,1,0
40,10,0,0,0,0
44,26,0,0,1,0
61,58,0,1,0,0
67,16,0,0,0,0
51,10,0,0,0,0
56,21,0,0,0,1
34,70,0,0,0,0
30,16,0,0,0,0
37,35,0,0,1,0
31,29,1,1,0,0
46,25,0,0,0,0
44,15,0,0,0,0
49,35,0,0,0,0
27,10,0,0,0,0
47,20,0,1,0,0
54,40,0,1,0,0
44,7,0,0,0,1
26,62,1,1,1,0
29,35,1,0,0,1
54,13,0,0,1,0
26,22,1,0,0,0
24,140,1,0,0,0
34,60,1,0,1,0
41,15,1,0,0,0
22,23,0,1,0,1
40,34,0,0,0,1
25,60,1,0,0,0
44,25,0,0,1,0
23,20,1,1,0,1
32,60,1,0,1,0
27,23,0,0,0,0
33,24,1,0,0,0
25,45,0,1,1,0
58,12,0,0,0,0
30,35,1,0,0,1
50,35,0,0,0,1
26,15,1,0,0,0
40,20,0,0,0,0
34,31,1,0,0,0
47,300,1,0,1,0
31,20,0,0,1,0
41,60,1,0,1,0
52,16,0,0,0,1
31,8,0,0,0,0
27,30,1,0,0,0
29,24,1,0,1,0
38,45,1,0,1,0
56,60,1,1,1,0
57,65,1,0,0,0
40,100,0,0,1,1
34,30,1,0,1,0
48,7,0,0,0,0
27,14,1,0,0,0
30,50,1,0,0,0
28,40,1,0,1,0
67,9,0,0,0,0
36,32,1,1,0,0
57,30,0,0,0,0
38,50,0,0,0,0
39,25,1,0,1,0
42,10,1,1,0,0
31,15,0,0,0,0
45,60,0,1,1,0
50,45,0,0,0,0
60,18,0,0,0,0
41,80,0,1,1,0
37,100,1,0,1,0
22,30,0,1,0,0
53,42,0,0,0,0
28,50,1,0,0,0
33,15,0,0,0,0
32,45,1,0,0,0
37,18,0,0,0,1
39,69,1,0,1,0
37,40,1,1,0,0
53,20,0,0,0,0
43,22,0,0,0,0
25,24,0,0,0,0
39,40,0,0,1,0
36,100,1,0,1,0
21,35,0,0,0,0
22,15,1,0,0,0
34,40,0,0,1,0
27,20,1,1,0,0
21,15,0,0,0,0
37,15,1,1,0,0
63,14,0,0,0,0
28,45,1,0,0,0
43,50,1,0,1,0
43,11,0,0,0,0
37,35,1,1,0,0
34,18,1,0,0,1
46,52,1,1,1,0
26,18,0,1,0,0
40,22,0,0,0,0
53,380,1,1,0,0
42,20,0,0,0,0
39,120,1,0,1,0
52,13,0,0,0,0
35,50,0,0,0,0
41,27,1,0,0,0
41,46,1,0,0,0
34,28,0,1,1,1
67,35,1,0,0,0
23,30,1,0,1,0
22,90,0,0,0,0
44,70,0,1,1,0
55,70,0,0,1,0
42,25,1,0,0,0
39,35,0,0,0,0
52,25,1,0,1,0
56,40,0,0,0,0
60,35,0,0,0,0
31,23,1,0,0,0
46,32,1,0,0,0
45,45,1,0,1,0
63,9,0,0,0,0
63,13,0,0,0,0
32,13,0,1,0,0
29,32,1,1,1,0
30,35,0,0,0,0
36,30,1,0,0,0
30,30,1,0,0,0
28,15,0,0,0,0
26,25,0,0,0,0
63,7,0,0,0,0
43,40,0,0,0,0
33,30,0,0,0,0
37,24,0,0,1,0
36,40,1,0,1,0
51,31,0,0,0,0
37,10,0,0,1,0
36,10,0,1,0,0
48,35,0,0,0,0
32,30,1,0,0,0
30,32,1,0,0,0
50,22,0,0,0,0
46,63,0,1,1,0
25,20,1,0,0,0
30,62,0,0,0,0
46,100,0,0,0,0
28,50,0,0,1,0
37,15,0,0,0,0
34,25,0,1,0,0
27,25,0,0,1,0
35,65,1,0,0,0
53,10,0,0,0,0
24,18,1,0,0,0
37,40,0,0,1,0
38,15,0,0,0,0
25,5,0,0,0,0
56,8,0,0,0,0
45,34,1,0,1,1
39,18,1,1,0,0
32,35,0,0,0,0
39,75,1,1,1,0
33,100,1,0,1,0
21,32,0,0,0,0
34,50,0,0,0,0
50,25,0,0,0,1
59,20,0,0,0,0
30,40,0,0,1,0
46,20,0,0,0,0
63,9,0,0,0,0
61,18,1,0,1,0
24,41,0,0,0,0
38,20,0,0,0,0
45,14,0,0,0,0
64,17,0,0,0,0
57,40,0,0,0,1
40,38,0,0,0,0
33,200,1,0,1,0
41,25,0,1,0,0
63,40,1,0,1,0
38,25,0,0,0,0
26,40,0,0,0,0
43,35,1,0,0,0
35,25,1,0,0,0
27,15,0,0,1,0
56,45,0,0,0,1
35,30,1,0,1,0
32,135,1,0,1,0
37,12,0,0,0,1
32,23,0,0,1,0
52,27,0,0,0,0
50,328,1,1,1,0
39,15,0,1,0,0
36,20,0,0,0,0
28,50,0,0,1,0
28,50,1,0,1,0
46,20,0,0,0,0
56,35,0,0,0,0
37,22,0,0,0,0
40,20,1,0,0,1
52,18,0,0,0,0
30,30,1,0,1,0
62,20,1,0,0,0
41,30,0,1,0,0
34,50,1,0,1,0
41,25,0,0,0,0
35,85,1,0,1,0
32,40,1,0,0,0
42,30,1,1,0,0
26,14,0,0,0,0
49,30,1,1,0,0
37,25,1,1,0,0
33,35,0,0,0,0
52,70,1,0,0,0
40,55,1,0,0,0
45,23,0,0,0,0
22,15,0,0,0,0
44,25,0,0,0,0
28,40,1,1,0,0
33,30,0,0,1,0
32,55,1,0,1,0
49,28,1,0,1,0
41,14,0,0,0,0
36,60,1,0,1,0
27,20,0,0,0,0
59,25,1,0,0,0
62,12,0,1,0,0
55,20,0,0,0,0
30,60,1,0,0,0
48,50,1,0,0,0
33,31,1,0,0,0
58,8,0,0,0,1
26,25,1,1,0,0
32,10,0,0,0,0
31,14,0,0,0,0
29,15,0,0,0,0
25,70,1,1,1,0
41,100,0,0,1,1
30,50,1,0,1,0
29,35,0,0,0,0
46,24,0,0,0,0
37,250,1,0,1,0
27,38,1,0,0,0
53,16,0,0,0,0
43,50,1,0,0,0
26,32,1,0,1,0
64,30,0,0,1,0
24,30,0,0,0,0
60,14,1,0,0,0
51,30,0,0,0,0
31,40,1,0,1,0
40,50,0,0,0,0
31,27,0,1,0,0
28,38,1,1,1,0
55,60,0,0,0,0
27,50,1,0,0,0
29,120,1,0,1,0
28,20,1,0,0,1
37,20,1,0,0,0
43,52,1,0,1,0
31,15,1,0,0,0
27,35,0,0,0,0
33,35,1,0,0,0
52,27,0,0,0,0
47,19,1,0,0,0
44,30,0,0,0,0
50,30,0,0,1,0
25,17,0,1,0,0
23,15,1,0,0,0
30,10,0,0,0,0
37,19,0,0,0,0
41,26,0,0,0,0
31,100,1,0,1,0
44,30,0,0,0,0
38,17,0,0,0,0
35,60,1,0,0,0
29,100,1,1,1,1
39,50,1,0,1,0
28,15,0,0,0,1
29,18,0,0,1,0
31,20,0,0,0,0
54,10,0,0,0,0
40,23,0,0,0,0
30,50,1,0,0,0
52,35,0,0,1,0
33,58,0,0,0,1
27,30,1,0,0,0
45,24,1,0,0,0
37,35,1,1,0,0
57,11,0,0,0,0
30,25,0,0,0,0
46,22,0,0,0,0
32,30,0,0,0,0
34,120,1,1,1,0
32,40,0,0,1,0
35,30,0,0,1,1
39,25,0,1,0,0
29,42,0,0,0,0
58,13,0,0,0,0
32,60,1,0,0,0
36,15,0,0,1,0
52,30,1,0,1,0
31,50,0,0,1,0
64,22,0,0,0,0
28,60,1,0,1,0
48,10,0,0,0,0
36,15,0,0,0,0
51,25,0,0,0,0
35,50,0,0,0,0
25,40,0,0,0,0
28,40,1,1,0,0
26,43,0,0,0,0
31,30,0,0,0,1
26,50,1,0,0,0
22,18,0,1,0,0
33,60,0,0,0,0
30,55,1,1,0,0
30,22,1,0,1,1
21,57,1,1,0,0
51,20,0,1,0,0
35,25,0,0,0,0
53,15,0,0,0,0
53,103,1,0,1,0
31,100,1,0,1,0
48,16,0,0,0,0
27,28,0,0,0,0
28,45,0,0,0,0
30,30,1,0,1,0
37,25,1,0,0,0
32,35,1,1,0,0
26,40,0,0,0,0
26,20,0,0,0,0
64,25,0,0,0,0
26,20,0,0,1,0
43,20,0,0,1,0
31,25,1,0,0,0
54,9,0,0,0,0
24,20,1,0,1,0
39,15,0,0,0,0
32,10,0,0,0,0
32,25,1,0,0,0
51,20,0,0,0,0
36,15,0,0,0,1
45,20,0,0,0,0
29,50,0,0,1,0
29,34,0,0,1,0
34,30,1,0,0,0
25,20,1,0,0,0
58,100,0,0,1,0
46,40,0,0,1,0
51,10,0,0,0,0
28,50,1,0,0,0
27,24,0,1,1,0
43,22,1,0,1,0
31,23,0,0,1,0
37,110,0,0,1,1
35,20,0,0,0,0
27,41,0,0,1,0
38,23,0,0,0,0
58,14,0,0,1,0
38,20,0,0,0,0
30,25,0,1,1,0
36,38,1,1,0,0
60,5,0,0,0,0
41,20,0,0,1,1
55,22,0,1,0,0
47,20,0,0,1,0
43,200,0,0,1,0
57,20,0,0,1,0
48,45,0,0,0,0
52,70,0,0,1,0
36,115,0,0,1,0
24,70,0,0,0,0
60,6,0,0,0,0
53,90,1,0,0,0
49,22,0,0,0,1
50,60,1,1,1,0
44,17,0,0,0,0
37,40,0,1,0,0
52,25,1,0,0,0
24,13,0,0,0,0
26,70,1,0,0,0
29,40,1,0,0,0
22,38,0,0,1,0
40,40,0,0,0,0
50,70,1,1,1,0
44,37,0,0,1,0
49,18,0,0,0,0
29,45,1,1,0,0
46,18,0,0,0,0
55,27,0,0,0,0
52,15,0,0,0,0
25,33,1,0,0,0
28,50,1,0,1,0
28,35,0,0,0,0
34,25,0,0,0,0
30,27,0,0,0,0
30,20,0,1,0,0
37,22,0,1,0,1
33,65,0,0,1,1
31,36,0,0,0,0
45,50,1,1,1,0
32,70,1,0,0,0
58,50,1,0,1,0
34,18,0,0,0,0
36,80,0,0,0,0
64,32,0,0,0,1
28,20,0,0,0,1
27,14,0,0,0,0
31,150,0,0,1,0
62,19,0,0,0,0
59,60,0,0,0,0
37,39,1,0,0,0
51,20,0,0,1,0
30,14,1,0,0,0
48,28,0,0,1,0
35,50,0,0,0,0
47,38,1,0,0,0
41,30,0,0,0,0
48,43,0,0,0,0
25,60,0,0,1,0
31,150,1,0,1,0
39,25,0,0,1,0
47,22,0,0,0,0
67,11,0,0,0,0
24,40,0,0,0,0
55,10,0,0,0,0
24,35,1,0,1,0
49,50,1,0,0,0
42,30,1,0,0,0
30,9,0,1,0,0
55,30,1,0,0,0
42,45,1,0,1,0
38,35,0,0,1,0
25,30,1,0,1,0
59,6,1,0,1,0
36,18,1,0,1,0
41,15,0,0,0,0
45,11,0,0,0,0
52,16,0,0,0,0
38,40,0,0,1,0
44,45,0,0,0,0
39,95,1,0,1,0
35,40,0,0,0,1
37,15,1,1,0,0
53,20,1,0,0,0
57,40,0,0,0,0
58,15,0,0,0,0
40,20,0,0,0,0
30,18,1,0,0,0
27,58,1,0,1,0
31,400,1,0,1,0
67,18,0,0,1,0
34,20,0,1,0,0
27,28,1,0,1,0
32,15,1,0,0,0
42,13,0,0,0,0
34,35,1,1,0,0
36,80,1,1,0,0
34,40,0,0,0,0
26,35,0,0,0,0
29,18,0,0,0,0
48,45,0,0,0,0
44,50,1,0,1,0
43,20,0,0,0,0
50,13,0,0,0,0
47,54,0,0,1,1
26,19,0,0,1,0
52,15,0,0,0,0
33,16,1,1,0,0
26,65,1,0,0,0
32,53,0,0,1,0
39,25,0,1,0,1
27,45,0,0,1,0
30,25,1,0,1,0
37,20,0,1,0,0
48,30,0,0,0,0
52,35,0,0,1,0
40,80,1,0,1,1
26,35,0,0,1,0
43,20,0,0,0,0
30,20,0,0,0,0
32,13,0,0,0,0
59,15,0,0,0,0
25,45,1,0,0,0
43,30,1,0,0,0
47,27,0,0,0,0
31,30,1,0,0,0
48,18,0,0,1,1
26,20,1,0,0,0
23,36,0,0,0,0
37,45,0,1,1,0
46,28,1,0,1,0
53,15,0,0,1,0
28,15,1,1,1,0
31,22,1,0,0,0
54,14,1,0,0,0
23,22,1,0,1,0
22,40,1,1,1,0
27,8,0,1,0,0
45,30,0,0,0,0
63,12,1,0,0,0
31,30,0,0,0,0
38,70,0,0,0,0
25,16,0,0,1,1
26,50,1,0,1,0
28,20,1,1,0,0
48,32,0,0,0,0
54,50,0,0,1,0
52,40,1,1,1,0
52,35,1,0,1,0
28,25,0,0,1,0
51,57,1,1,1,0
31,50,0,0,0,0
60,50,1,0,1,0
41,45,0,0,0,0
38,140,0,0,0,0
25,30,1,1,1,0
41,35,1,0,0,0
51,25,0,0,1,0
30,60,1,0,0,0
29,19,0,0,0,0
31,31,0,0,0,0
47,18,0,1,0,0
32,20,1,0,0,1
42,19,1,1,0,0
38,20,0,0,0,0
33,80,1,1,0,0
57,150,1,1,0,0
56,30,0,0,1,0
61,12,0,0,1,0
53,72,0,0,0,0
51,150,1,0,1,0
24,20,0,0,0,0
29,100,1,0,1,0
49,30,0,0,1,1
60,40,1,0,0,0
61,17,1,0,1,0
29,50,0,0,0,0
31,35,0,0,0,0
49,11,1,0,0,0
36,35,0,0,0,1
39,23,0,0,0,0
25,40,0,0,1,0
29,60,0,0,1,1
28,25,1,1,0,0
57,9,0,0,0,0
58,5,0,0,0,0
57,51,1,0,0,0
44,20,1,1,0,0
24,21,1,0,0,0
36,30,1,0,1,0
36,15,0,0,0,0
54,10,0,0,0,0
39,50,1,0,0,0
40,27,1,0,0,0
35,60,0,0,1,0
36,25,1,1,0,0
44,45,1,0,0,0
51,25,1,0,0,0
28,8,0,0,0,1
47,18,0,0,0,0
58,14,0,0,0,0
40,80,1,1,1,0
51,65,1,0,0,1
37,100,0,0,1,0
36,40,0,0,0,0
55,15,1,0,1,0
31,18,1,1,0,0
44,90,1,0,0,0
31,15,0,0,0,0
52,45,0,0,0,0
33,35,0,0,1,0
32,48,1,1,1,0
26,40,0,0,0,1
30,22,1,1,0,0
24,25,0,0,0,0
49,50,1,0,0,0
41,30,0,0,0,0
59,12,0,0,0,0
44,60,1,0,1,0
59,11,0,0,0,0
57,30,0,1,1,0
32,25,1,0,1,0
49,30,0,0,0,0
47,5,0,0,0,0
50,32,0,0,0,1
28,25,1,0,0,0
30,42,0,0,1,0
30,35,1,0,1,0
44,17,0,0,0,0
50,10,0,0,0,0
33,30,1,1,0,0
63,9,0,0,1,0
25,15,0,0,0,0
25,35,0,0,0,0
29,62,1,1,1,0
37,80,0,0,1,0
25,65,0,0,1,0
40,45,0,1,1,1
55,7,0,0,0,0
27,72,0,1,1,0
41,62,0,0,1,0
66,22,0,0,0,0
45,20,0,0,0,0
62,14,0,0,0,0
31,20,0,0,0,0
51,82,1,0,1,1
44,50,1,0,1,0
36,130,1,1,0,0
49,9,0,0,0,0
56,24,0,0,0,0
37,24,0,0,0,0
40,29,0,1,0,0
38,22,0,0,0,0
52,20,0,1,0,0
65,10,1,0,0,0
50,80,1,0,1,0
31,26,1,0,1,0
28,60,0,0,1,0
32,34,1,1,0,0
25,30,0,0,0,0
34,50,1,1,1,0
31,40,0,0,1,0
24,20,0,0,0,0
42,16,0,0,1,0
43,40,0,1,0,0
30,42,0,0,0,0
37,97,1,0,1,0
24,25,0,0,1,0
48,50,0,0,0,0
32,120,1,0,0,0
64,28,0,0,0,0
36,80,1,0,1,0
44,60,0,0,1,0
59,7,0,0,0,0
48,18,0,0,0,0
49,540,1,1,0,0
58,16,0,0,0,0
32,50,1,0,1,1
48,300,0,0,0,0
31,60,1,0,1,0
63,13,0,0,0,0
57,13,0,0,0,1
30,20,0,1,0,0
43,50,0,0,1,0
37,30,0,0,0,0
51,10,0,0,0,0
50,13,0,0,0,0
24,20,0,0,1,1
34,20,0,0,0,0
51,35,0,1,1,0
27,35,0,0,0,1
52,50,1,1,0,0
53,15,0,1,0,0
27,40,0,0,0,0
28,35,1,0,0,0
48,22,0,0,0,0
49,10,0,1,0,0
25,85,0,0,0,0
53,20,1,0,0,0
29,100,1,0,1,0
56,21,0,0,0,0
67,85,1,0,1,0
37,27,1,0,0,0
44,25,0,1,1,0
58,12,0,0,0,0
31,45,1,0,1,0
52,70,0,0,0,0
44,32,0,0,0,0
30,50,1,0,0,0
29,80,0,1,0,0
38,16,0,0,1,0
42,60,0,1,1,0
22,15,1,0,1,0
33,70,1,0,1,0
29,24,0,0,1,0
36,60,0,0,1,0
45,55,1,0,0,0
38,50,1,0,0,0
40,20,0,0,0,0
59,50,1,0,0,1
36,25,1,0,0,0
61,38,1,0,0,0
26,20,0,1,0,0
25,18,0,0,0,0
45,15,0,0,0,0
48,7,0,0,1,0
46,22,0,0,0,1
66,10,0,0,0,0
39,15,0,0,0,0
32,50,0,0,0,0
25,100,1,1,1,0
41,25,0,0,0,0
42,20,0,0,0,0
33,10,1,1,1,0
34,15,1,0,0,1
49,15,1,0,1,0
57,32,1,1,0,0
36,25,0,0,0,0
57,10,0,0,0,0
52,30,0,1,0,1
37,60,1,1,1,0
27,30,1,0,0,0
64,17,0,0,0,1
31,25,0,0,0,0
48,25,1,1,0,0
30,22,1,0,0,0
28,150,1,0,1,1
35,12,0,0,1,0
37,30,1,0,1,0
30,50,0,0,0,0
56,45,0,0,0,0
32,25,0,0,0,0
28,60,0,0,0,0
38,11,0,0,0,0
55,28,1,0,0,0
35,50,1,0,0,0
41,20,0,0,1,0
67,10,1,0,0,0
53,25,0,0,0,0
37,100,1,0,0,0
24,15,0,0,0,0
54,100,0,0,0,0
35,45,0,1,0,0
30,45,1,0,0,0
30,50,1,0,1,0
32,25,1,0,0,0
32,28,1,1,0,0
30,75,0,0,1,0
32,25,0,0,0,1
42,35,0,0,1,0
29,32,0,1,1,0
53,25,0,0,0,0
34,25,0,0,0,0
37,35,0,1,0,0
27,24,0,0,0,1
29,33,0,0,0,0
29,40,0,0,0,0
40,40,0,0,0,0
60,9,0,0,0,0
52,16,0,1,0,0
27,27,0,0,0,0
24,24,1,0,1,0
54,20,0,0,0,0
29,20,0,1,0,1
29,40,1,0,0,0
38,40,1,0,0,0
32,50,0,0,1,0
35,40,0,0,0,0
36,35,1,0,0,0
32,25,0,1,1,0
31,20,0,0,0,0
33,5,0,0,0,0
59,9,0,0,0,0
43,20,0,0,0,0
31,40,1,0,1,0
49,49,0,0,0,0
35,62,0,0,0,1
52,20,0,1,0,0
48,50,1,0,1,0
36,25,1,0,0,0
35,90,0,0,0,0
43,25,0,1,0,0
54,10,0,1,0,0
41,80,0,0,1,0
25,20,1,0,0,0
47,120,0,0,1,0
47,40,0,0,0,0
54,40,0,1,1,0
32,50,0,0,0,0
40,45,0,0,1,0
28,20,1,1,0,1
48,70,1,0,1,0
27,65,1,0,1,0
39,50,0,0,1,0
24,46,1,1,0,0
52,30,0,0,0,0
31,28,1,0,1,0
50,30,0,0,0,0
36,18,1,0,0,0
32,20,0,0,0,0
26,50,1,0,1,0
52,28,0,0,0,0
34,40,1,0,1,0
45,20,0,0,0,0
24,30,0,0,0,0
44,30,1,0,1,0
61,20,0,0,0,0
27,50,0,1,0,0
56,35,0,0,1,0
43,35,0,0,0,0
48,25,0,0,0,0
32,35,1,0,1,0
44,50,0,0,1,0
39,50,0,0,0,0
40,100,1,0,0,0
28,25,1,0,0,0
32,43,0,0,0,0
49,80,1,0,0,0
26,20,0,0,0,0
29,30,0,0,0,0
51,50,0,0,0,0
41,20,0,0,0,0
36,43,0,0,0,0
32,60,0,0,1,0
30,50,1,0,1,0
66,7,0,0,1,0
55,90,1,0,0,0
31,25,0,0,1,0
26,55,0,0,1,0
54,20,0,0,0,0
53,70,1,0,1,0
59,30,0,0,1,0
42,50,1,0,0,0
51,35,0,0,0,0
39,20,0,0,1,0
48,5,1,0,1,0
64,25,1,0,0,0
42,35,0,0,1,0
31,20,1,1,0,0
33,45,1,0,1,0
32,80,0,0,0,0
58,23,0,0,0,0
58,80,1,0,0,0
40,15,0,0,0,0
53,350,1,1,1,0
43,50,0,0,1,0
26,45,1,0,0,0
65,30,0,0,0,0
23,35,1,1,0,0
30,100,1,0,1,0
33,12,1,1,0,0
46,35,0,0,0,0
39,30,1,1,0,0
44,25,0,1,1,0
45,26,0,0,0,0
25,38,0,0,1,0
66,20,0,0,0,1
33,99,1,0,1,0
56,21,0,1,0,0
38,40,0,0,0,0
43,20,0,1,0,0
62,21,1,0,0,0
56,53,1,0,0,1
46,24,0,0,0,0
24,35,1,0,0,0
24,31,0,0,0,0
47,75,1,0,1,0
24,30,1,0,0,1
32,70,0,0,1,0
38,21,0,0,0,0
32,24,1,0,0,0
29,30,0,0,0,0
28,14,1,0,0,0
54,20,0,0,0,0
52,25,0,0,0,0
27,20,0,0,1,0
28,30,0,0,1,1
53,20,0,0,0,0
32,50,1,0,1,0
24,40,1,1,0,0
31,25,0,1,0,0
48,25,0,0,0,0
39,23,0,0,0,0
40,20,0,1,0,0
53,18,0,0,1,0
47,70,0,0,1,0
55,40,0,0,0,0
23,10,0,0,1,0
48,25,1,1,0,0
21,15,0,0,0,0
49,70,1,1,0,0
27,40,1,0,0,0
39,40,1,1,0,0
25,210,1,0,1,0
33,90,0,1,0,0
34,12,0,0,0,0
28,25,0,0,0,0
33,12,0,0,0,0
28,18,0,0,0,0
57,38,1,1,1,0
24,28,0,0,0,1
26,25,1,0,0,0
44,60,1,0,0,0
28,50,1,0,1,0
49,20,0,0,0,0
54,20,0,0,1,0
31,20,0,0,1,0
36,35,1,0,1,0
56,15,0,0,0,0
39,30,1,0,1,0
61,36,0,0,0,0
41,70,1,1,0,1
23,37,0,1,0,0
41,25,0,0,0,0
27,35,0,1,0,0
66,11,0,0,0,0
37,20,1,0,0,0
56,26,0,0,0,0
32,62,1,0,0,0
34,60,1,1,0,0
37,200,0,0,1,0
43,20,0,0,0,0
25,20,1,1,0,0
25,30,0,0,0,0
36,35,1,0,0,0
36,33,0,0,1,0
62,15,0,0,0,0
51,20,0,0,0,0
41,40,1,0,0,0
31,30,0,0,0,0
52,20,0,0,0,0
40,10,0,1,1,0
52,60,0,0,1,0
44,85,0,0,0,0
37,40,1,0,1,0
42,18,0,0,0,0
30,25,1,1,0,0
42,25,1,0,0,0
44,15,0,0,0,0
26,21,0,0,0,0
66,30,0,0,0,0
65,25,1,0,1,0
30,45,0,0,0,1
61,18,0,0,0,0
62,20,0,0,1,0
49,10,1,0,0,0
23,27,0,0,1,0
29,120,1,0,1,0
33,25,1,0,0,0
51,70,1,1,0,0
51,15,0,0,0,0
46,25,1,1,1,0
34,50,1,1,0,0
56,7,1,0,1,0
33,30,1,0,0,0
51,40,1,1,1,0
28,25,0,0,0,1
49,15,0,0,1,0
57,18,0,0,0,0
33,40,0,0,0,0
25,60,0,1,1,0
26,35,1,0,1,0
41,34,0,0,0,0
41,20,0,0,0,0
43,37,0,0,0,0
35,30,0,0,0,0
34,35,1,0,0,0
53,18,0,1,0,0
55,9,0,0,0,0
54,40,0,0,0,0
47,50,0,0,1,0
41,70,1,0,1,0
33,25,0,0,0,0
40,25,0,1,0,0
35,30,1,0,1,0
35,40,1,0,0,0
49,15,0,0,0,0
42,25,0,0,1,0
49,25,0,0,0,0
26,50,1,0,0,0
39,32,0,0,0,0
31,10,0,0,0,0
55,35,0,0,0,0
30,6,1,0,0,0
69,23,1,0,0,0
27,30,0,0,1,0
54,17,0,1,0,0
35,10,0,0,0,0
45,30,1,1,0,0
30,18,1,1,0,0
38,40,0,0,0,0
29,50,0,0,1,0
50,65,1,0,1,0
29,100,1,0,0,0
37,100,1,0,1,0
34,45,1,1,0,0
33,100,1,0,1,0
30,45,0,1,1,0
45,50,1,0,0,0
44,25,1,1,0,0
27,40,1,0,0,0
64,15,0,0,0,0
38,16,1,0,1,0
63,10,0,0,0,0
34,75,0,1,0,0
36,80,1,0,0,0
38,35,0,0,0,0
50,60,1,1,0,0
40,70,1,0,0,0
44,50,0,0,1,1
28,30,0,0,0,0
45,55,1,0,1,1
58,100,1,0,1,0
34,18,0,0,0,1
50,21,0,0,0,1
26,31,0,0,0,0
44,20,0,0,0,0
25,40,0,0,0,0
47,20,0,0,0,0
42,38,0,0,0,0
35,80,1,0,1,0
30,90,1,0,0,0
27,12,0,0,0,0
49,10,0,0,1,0
46,30,0,0,0,0
39,16,0,1,0,0
35,20,0,0,1,1
34,15,0,0,0,0
50,30,1,0,1,0
33,35,0,0,0,0
42,16,1,0,1,0
40,15,0,0,0,0
43,15,1,0,0,0
30,20,0,0,1,0
57,25,0,0,0,0
41,16,0,0,0,0
51,40,1,0,0,0
51,150,0,0,0,0
40,150,0,0,1,0
59,11,0,0,0,1
25,45,0,0,0,0
38,47,1,0,0,0
53,18,0,0,0,0
28,20,0,1,0,0
37,50,1,1,1,0
41,25,0,0,0,0
39,20,0,0,0,0
32,50,1,0,1,0
40,100,1,0,1,0
59,25,0,0,0,1
28,20,0,0,0,0
35,39,1,0,1,0
42,33,0,1,1,0
26,135,1,0,0,0
49,220,0,0,0,0
40,23,0,1,1,0
42,200,1,1,1,0
32,95,1,0,1,0
32,32,0,0,0,0
47,20,0,0,0,0
58,8,0,0,0,0
32,14,0,1,0,0
48,100,0,1,0,0
29,23,0,0,0,1
25,20,0,0,0,0
48,60,1,0,0,1
56,53,0,0,0,0
25,21,0,0,0,0
47,20,0,0,0,0
36,32,0,0,1,0
66,40,1,0,0,0
55,18,0,0,0,1
29,37,1,0,0,0
57,8,0,0,0,0
26,35,0,1,1,0
50,7,0,0,0,0
23,30,0,0,0,0
47,50,1,0,1,0
29,25,0,0,0,1
41,12,0,0,0,0
46,17,1,1,0,0
34,20,0,0,0,1
29,21,0,0,0,0
29,50,0,0,0,0
44,45,0,0,0,0
35,13,0,0,0,0
60,24,0,0,0,0
38,55,1,0,1,0
58,30,0,1,0,0
33,10,1,1,0,1
34,16,1,0,0,1
66,10,0,0,0,0
29,35,0,0,0,0
53,100,1,0,1,0
36,17,0,0,0,0
29,60,0,0,0,0
53,50,1,0,1,0
43,35,1,0,0,0
34,55,0,0,1,0
47,40,1,0,1,0
62,11,0,0,0,1
43,45,1,0,1,0
55,14,0,1,0,0
32,35,0,0,0,0
39,113,1,0,1,0
56,9,0,0,0,0
29,17,1,0,0,0
22,45,1,0,1,0
